Unnamed: 0,text,label
151859,i feel discouraged because others seem to have it all together and i seem to be like a feather in the wind,0
58969,i had to do to get rid of the nagging feeling that i m forgetting something is to figure out what it was that i was afraid of forgetting,4
230101,i love the hours responsiblity money and the fact i feel respected and appricated which is less than what i get in other aspects of my life,1
87702,i want a child because no matter how devastating each loss is to stop trying still feels like i am denying someone amazing entry into this world,1
258677,i feel for a him without us even doing so much as casual dating isnt something to be taken lightly,1
115303,i feel embarrassed whenever he unwisely chooses to intervene,0
389033,i feel the need to create as much as i can that every moment is precious and should be spent productively you never know when it might all be taken away from you,1
144496,i feel one casual moment etched in time one good friend holding me side by side,1
4848,i feel triumphant in this land ready to explore my boundaries and continue studying important concepts for development,1
385169,i feel greedy a,3
295032,i am feeling terrific i thank my family and friends and higher power for adding joy to my life,1
104329,i feel like a more productive use of my time would be lounging in front of my fake fireplace and reading baudelaire,1
101250,i just feel wonderful,1
244244,i feel my own to be come to realise that all their longing for love for beauty for endless time to enjoy those for joy are actually intimations of god and of eternity,2
415826,i love the layout and ideas in stitch but i feel a little jaded about trying any more of the projects after a disastrous attempt at making the skirt on the front cover,0
142902,i open the lecture notes i feel lost,0
288847,i have a feeling she s going to have that charming smile of yours though she paused and looked back at grace you know as tired as i am and other than the fact that our daughter prefers you part of me wishes she could stay this small forever,1
279108,i have lists for my lists coupons printed and prepped plans a b and c for the difficult people to buy for i ve even nailed the present for the impossible person to buy for in fact i m feeling pretty smug about it,1
316467,i understand that there is arguing in every relationship i just have no practical experience in dealing with it and quite frankly weve never gotten to the point where we can say ouch without the other person feeling blamed or inadequate,0
4102,im feeling a little gun shy,4
221641,i feel respected when i m with you and it helps me to love you more,1
283967,i feel calm not worrying about things nor emoing,1
227761,i feel like i belong and i can play and stay so i m ecstatic,1
52163,i feel very stressed,0
369805,i feel so selfish that im not there through all of this but i have to remember that in order to truly be there for the people i love i need to take care of myself,3
388339,i exasperate my husband by refusing to eat any dairy product that is so much as a day past its expiration date sometimes not even on its expiration date if im feeling skeptical,4
94654,i feel like a suspicious neer do well lurking in the baggage claim,4
265095,i wonder if a pb amp stuff could be in the cards o problem is they are so popular during the lunch h body is feeling agitated and sore,3
396177,i know i m dreaming and can walk away which i do feeling furious,3
240501,im off to the couch feeling pathetic,0
18428,i already feel myself becoming more casual in my fandom,1
332512,i feel so invigorated with,1
268364,id be more use at that level which would make the job feel more worthwhile and the season is basically half as long,1
296237,ive feeling that they despised me and want me to be completely defeated,3
59429,i feel thus satisfied with the final results of my personal treatment,1
275832,i feel very blessed to have a husband who loves me so much and is so in tune with my needs,2
162833,i read success story after success story envying the transformations while at the same time feeling hopeless and stuck,0
206213,i am feeling somewhat melancholy,0
11457,im certain that this whole experience hasnt been easy for her and in a certain sense i feel terribly selfish to even say that this week has been a difficult and frustrating one for me as well,3
367345,i was feeling particularly adventurous id even stay up to watch bbc question time so i firmly believed i had a knowledge of current affairs to at least match most people,1
376815,i always feel sort of skeptical about that,4
82526,i am tired of feeling inadequate to people,0
352487,i feel within the past year something lovely has blossomed in the hyena project we aren t as separate from the maasai anymore,2
334366,i am thinner than i am now dont get me wrong i dont feel bad about myself though i probably should,0
313289,i liked feeling missed because it translates into feeling loved,0
391795,i don t feel it thinking of her specifically or of things we did or even of those last tragic days in november,0
334464,i tell you i have repaired a running toilet and am sitting here having my afternoon espresso feeling rather smug and self sufficient,1
174253,i had a vague feeling that i was being none too smart but it felt so good,1
223078,i feel so uncertain in lab that i always take so much longer than necessary,4
371170,i love but i m feeling just a little apprehensive,4
257663,i start to feel sorry for myself for my struggles i take a look around at all god has blessed me with and i give thanks because my children and i have come so far,0
19161,i still feel agitated,4
229864,i feel fucked by swinelord by church of fuck you can still pre order as copy of the record here a href http churchoffuck,3
177095,i was fully blown away i was feeling hopeless emotional and my self esteem seemed to be gone,0
78183,i feel divine when i am with you no words can describe that feeling,1
251221,i have to say im feeling impatient for my impatients to start growing,3
307204,im the victim of my own stubborn rebelliousness which sounds willful but feels ridiculously innocent and completely out of my control,1
191301,i really hate being left alone to deal with my feelings because i feel so alone,0
10746,i feel so helpless and useless all the time and i always doubt myself,4
55060,i still feel shamed after all these years,0
106954,i know it makes me feel safe,1
406661,i feel a little skeptical to put it out on my page but then again i guess it gives people more of a view on the real v,4
301501,i am not good at expressing my feelings because i am shy,4
169505,i actually feel welcomed by,1
228875,i feel sad that i had to stay away from my mom and have been excited to spend more time with her but can t now,0
331652,i do realize everybody is entitled to believe whatever they want in life but it just doesnt feel sincere so that just makes it bizarre rather than yknow interesting,1
80302,i feel like this i can look into that sweet face and remember that im supposed to love you,2
352686,i remember when i wrote it feeling suspicious for what this gradual elation in mood meant and how long it would last,4
405025,i have not experienced since the last time i faced my first day at big school today i am generally feeling pleased with my lot,1
259373,im now on to the mass of stocking stitch which makes up the rest of the piece i have a feeling this bit is going to take a long time but im so eager to wear the finished piece im hoping this project wont get abandoned,1
143575,i feel so much better about myself now if you weigh so much,1
247896,i feel cool under tone blushes look more flattering on warm skin tones since they balance out the yellow undertones and brighten the face beautifully,1
113242,i always feel really grouchy whenever i go into my local paper shop and theyre having a huge conversation with one of the other customers at the counter makes me feel awkward when i have to and break up the conversation so i can be served,3
144637,i didnt get all weepy like i thought i would because it didnt feel like anything was ending and all of our goodbyes were so casual as though we would all see each other again,1
344410,i feel so carefree stress less relaxed,1
75184,i feel that im a pretty submissive person to my own malice and will most likely appologize and kiss your ass for as long as i need to to make things right between us and make sure that i dont jack up a current relationship with my own friends,0
63638,i feel are a little low but by adding a scarf takes away that space,0
152211,i do this i get a better sleep amp wake up feeling energetic,1
136241,i feel so blessed that i am now able to feel her little flutters,1
340372,i feel intimidated and scared,4
146037,i have the feeling this may end up being another miss for me unless the characters become likeable,1
257311,i truly panicked feeling that having defeated the leukaemia i was now destined to go blind,0
147594,im excited to have one much closer to where i live but i have a feeling this could be very dangerous too,3
89092,i feel bitterly unloved,0
148981,i won t see lola very much rufus will probably feel isolated and frustrated and i ll be sad and feeling guilty for negotiating a role when this pregnancy might proceed and then i ll be asking for six months leave after only six months in the job,0
169084,i am feeling it has been a highly successful week,1
291726,i was reading about the signs of judgment day which has made me feel so scared and hated the world as much as i can i found a website that explained about yakjuj and makjuj gog and magog,4
326407,i was feeling really inadequate,0
35779,i was not feeling very sympathetic for her at the moment,2
66139,i nirvana hands and hugged her slim figure put his hands on her chest which ripe peaches pressure in his chest that feeling is cool soft bouncing warm,1
126604,i love and am moved by theater that makes audiences feel uncomfortable yet when i am confronted with an actual human experience that makes me as a member of the community feel uncomfortable i behaved the same way as if i were in the audience of a dark theater,4
9384,i feel lame for not knowing about this site earlier,0
247879,im feeling lucky button after that you will go to landing pagewhere you can read about the story of google which is told with a distinctive style just like kids story book,1
381151,i mean about not feeling deprived,0
204514,i am feeling a little discouraged lately,0
380938,im so used to being alone and to feel unimportant to everybody,0
407607,i know how she feels gentle said,2
357212,i love inexplicably brings on a feeling of melancholy lifted only by a fire in the fireplace and i won t be having any of those for a while,0
271062,i feel like im not really cool enough to wear them what with my somewhat school girl like dressing sense and rectangular glasses i feel a bit out of place with them,1
225569,i feel like the people who love me though they say they want to be supportive of my weight loss efforts sabotage me sometimes,2
225327,i feel like i am just feeling comfortable in where i am even if my new normal is not normal for others,1
261903,i prickle and bristle and like the three cats who live in our house i want to hiss when i feel threatened,4
269797,i know that when i treat myself it helps to calm me down when im feeling agitated amp if im feeling a little down it can cheer me up albeit in a sort of dreamy sleepy kind of way,4
380492,i feel really fucked up,3
258390,ive been feeling restless aimless slightly anxious and bitter,4
268264,i look at that picture i feel like im going back there remembering everything the cold air the peace and comforts,3
189479,i played what i was feeling and i was carefree,1
30123,i feel ecstatic whenever i hear the probability of a href http www,1
73966,i restaurant i was feeling very adventurous but not exactly my favorite food,1
16186,i have too many margaritas and forget that we went out together yet miraculously wake up feeling fine,1
186365,i feel like a rotten mom because i didnt know it was that big of a deal at this point since cady tends to be on the dramatic side in general,0
281287,i feel reluctant to blog this reason is enough to push me to write more,4
172874,im at today with my weight and my life to feel hopeful with a strong vision for the future and,1
370970,i knew was that i was back to square one lying in bed feeling defeated and discouraged as i dug into a bag of jelly beans my favorite,0
197924,i feel your heart aching every time your child is thrown into isolation cells,0
236329,i feel ignored october a href http thequeenbuzz,0
78705,i feel a little depressed i can t conjure up as awesome an imagery as a href http twitter,0
34462,i feel like i cannot move another muscle and through it all god has shown himself faithful,1
71831,i feel surprised at how well i handled it,5
224431,i am feeling that this idea of a real friendship is fake,0
228804,i feel stupid to be posting this here,0
177929,i realize that part of the reason i didnt want to accept any help is because i wanted to be able to feel superior to people who need help but feeling superior is a lonely state claire admitted,1
121936,i am so proud of you for buying those toys so that you could feel me working your tender little man pussy,2
384056,i did that i just feel so fake and not like myself,0
269684,im not sure about other people but when i feel envious of something i feel as though i need to be better than them that i need to improve to beat them,3
190945,i don t feel uncomfortable when the heterosexual characters go at it on days of our lives,4
165756,i feel so annoyed sometimes,3
72034,i said some things and i just didnt feel respected,1
177456,i was just feeling a little over whelmed by everything and to be truthful wondering if i wanted to continue to blog,1
414572,i feel sure it does,1
183278,i did i was seriously relieved that they were over so i was just feeling very happy and relaxed by pm on saturday,1
83217,i can feel when i think about those places the pain of longing is crazy,2
308257,i could also incorporate this into a daily meditation but in addition use it when i am feeling low on energy or having negative thoughts about myself,0
212727,i have to say im feeling pretty rotten right now despite the party the friends the amazing adventures at hand,0
321078,i went in feeling agitated by fluffy,4
30168,i should be feeling positively virtuous but in common with probably most of the population of the uk im facing this first full working week of the new year with a definite sense of meh swiftly followed by a hearty helping of bleargh and a side order of whatever,1
402305,i have heard i feel like i live with my father instead of my husband and that is so unfortunate,0
183430,i never want to have somebody who i feel the longing to caress and grab and be all over hours a day,2
100796,i am here living breathing feeling being and i am terrified that i am accidentally or not going to miss opportunities and experiences because i am afraid and am wasting time,4
241697,i always feel the crush to be amazingly clever or funny,1
37354,i go further i feel it s worthwhile noting this guide is a broad spectrum guidebook,1
364514,i feel glamorous with my ghd straightener like scarlett johannson looks,1
171691,i do however feel very eager and optimistic for fifth quarter,1
25937,i resolved to level with eg in the morning and tell her that sometimes whats hard for moms when their children are frightened is that they feel a bit helpless because they know they cannot fix the problem for the child,4
416635,i spent alone without anyone feeling unloved and abandoned,0
339089,i feel it is also important that uci works on restoring the credibility of our sport,1
109595,i have more moments where i feel inadequate than i care to admit but as much as i dislike moments where i feel inadequate or overwhelmed they have become somewhat of a blessing,0
209994,i feel so jaded so vulnerable so wasted so broken all at the same time,0
407748,i feel hopeful that we a highly diverse body were able to gather together in phoenix for a week to learn from each other and to co exist alongside one another,1
292624,i feel woefully naughty,2
295667,i crave milkshakes but always feel super sick afterward,1
191145,i release my need for drama to feel invigorated or alive then i will create less dramatic situations both consciously and sub consciously,1
338740,i still feel like i missed out on some crticial moments when he was first born because of the c section and my being out of it,0
292005,i feel very honored and humbled that someone comes to watch a show i m doing or reads a book i ve written there s no end of other excellent options,1
58767,i feel mellow but its not a good mellow but its also an unsure one,1
317042,i am still learning everything and i m sure with time it will be easier for me to chime in with my opinion but for now it s almost a feeling of being useless,0
69886,i am feeling the hole in my heart and my arms are aching for her physically aching,0
293127,i really dont like attention because i feel pressured to think about a topic and talk,4
240767,i often three trays and one soup trays snacks volume of fish n times per week weekly incense pot cultivation next seeing soared to i made no hidden of it too her husband feel an innocent howl every time all your mistake,1
76219,i have a feeling its from a delicious cook book but im not sure so feel free to correct me if im wrong,1
199464,i am also feeling very amorous,2
374505,i feel boring then i turn on my laptop watching youtube videos and feel very sad watching people exercising playing with that skipping rope and dumbbell urghhhh i am a couch potato,0
332004,i am looking forward to creating a home where my own family feels safe to come back to and to stay for a while,1
60153,i dont see why i was even feeling less than fucking ecstatic for even a second,1
30381,i was feeling nervous too,4
6485,i feel an inner conflict between my sense of duty and my desire to play i hadn t entertained thoughts of sex,1
9239,im just really feeling all shitty right now so i need to blog and release all this tension,0
276742,i feel relief that i have beaten him,0
45344,i feel crappy i shout out loud in anger i see my face reflected in the broken mirror it s like the pieces of our broken love i stand at the tip of this cruel cliff i rip up the memories of you there is no more what can i do,0
243613,i can hardly be in the same room with cody anymore without feeling annoyed or wanting to hit something,3
348976,i don t feel like i am already around intelligent people but in this particular setting i feel challenged but also challenging,1
167047,i also feel a very fond love for seeing emma sleep next to us but i just cant do this anymore,2
374641,i am not distressed by this fact as i feel more more eager for being theopholuss wife,1
164573,i just started feeling a little bit more disillusioned towards straight men,0
98830,i laid everything out on the table to them so now i feel like i have a bit more emotional support from them as well,0
165536,i feel like shes so low and already dropped and braxton hicks are so frequent that i just know labor is soon,0
277718,i was feeling considerate today so i saved the ones still walking on the surface of the slightly hardened chocolate with bits of spaghetti,2
52509,i feel a little honored that he gave it to me,1
398970,i still feel stupid about talking to a god i can t see or hear but if you are real and you really exist i am open to discovering what that means,0
259741,i feel like i have to give a special mention to janis curry who spoke about facebook pages though it wasn t really so much what she said as it was about how she said,1
377986,i am feeling a bit overwhelmed with the blessing of this new house,4
387760,i guess i have been feeling more isolated than i realized this month,0
396011,i feel very privileged to have pamela as a friend and grateful that her passion and knowledge of nutrition has saved me and my bones from what could have been a painful old age,1
84275,i didnt get that feeling that things rushed out a little or that the development of the story got cut in short so this was a goog thing,3
44985,i washed the multitude of glassware i felt myself feeling resentful that i needed to wash the dishes in the first place,3
127410,i feel strange saying that,5
173814,i can t say that i felt some huge overwhelming longing to find my prince and or princess charming and ride off into the sunset i did feel curious,5
135487,i am remembered negatively i feel like i am being tortured,4
179539,i feel a little stupid a href http prideinmadness,0
135876,i feel the water pass by me i realize that nothing in the world can take away this feeling the feeling of me happy,1
343605,i feel you all the time sweet girl,2
344344,i like not feeling outraged about sports,3
57966,i thought id do a bit of reading about how good running is and pop down the best bits of what ive read in here to look back on if im feeling disheartened with training because i know at some point that day will come,0
231854,i can feel that nervous tension in my body all over again the sensation when you are not at ease you know what i mean,4
122653,i felt god telling me this is what makes me feel loved,2
124846,i just feel eager,1
168720,i feel so accepted and loved by them and they are doing this on their own,2
180010,im feeling generous so you can enter once a day if you like as long as its a new answer spell magical ability rhyme or potion etc,1
76374,i wanted to love in oasis and desert but now that im in the sand i cant find water i only feel the pain of a wind that seems too strong for me to handle and problems that for someone so unbelievably fragile are a little too much,1
407576,i don t feel as irritable as i used to and i feel less anxious,3
320390,one night,4
127311,i didnt write it down because it saves me from feeling disappointed or guilty about not being able to check many of the items on the list,0
221809,i take things lightly feel complacent or just downright lazy i am reminded of the hard work late nights right intentions and social obscurity ok maybe a tad bit exaggerated that it takes to get as or a s,1
408556,im feeling restless and unfocused,4
378835,i find the defect that normally others don t find then i feel very proud,1
57606,i feel every bitchy thing anyone who has ever met him is completely and utterly true,3
311020,i mean memories that make me feel dirty and unworthy,0
386411,i feel calmer now than i appeared to be then more content with the way i am,1
35012,i feel unloved when you don t spend any time with me,0
377302,when i found out that a person i went to school with had died in a car accident,0
326214,i feel as an educator it is important to incorporate technology in your classroom,1
234288,i feel quite timid but i am sure that i will open up and show a lot more of my true colors in the months to come,4
191274,i feel less shocked hysterical lol about grandpa than i did last week when my dad called me,5
371374,im just sick of feeling so needy and like such an impossible case,0
406182,i could tell he was feeling cranky for two reasons he attacked me on the road with the fury of a thousand suns and then flicked his elbow for me to pull through the second he realized id covered it and cranky is his natural state,3
387058,i feel ok with not having a child of my own,1
248238,i would go work as a bartender in a korean bar where it was my job to make the patrons mostly men feel special and catered to,1
170836,i feel inner peace and i am content with many periods of delight and passion,1
372092,i am feeling kind of sympathetic towards camilla for that,2
316040,im feeling really agitated and cranky at the moment so i may long off and go watch a href http www,3
171057,i find myself feeling irritable or depleted i run through a mental checklist have i worked out,3
177814,i found it difficult to express my thoughts in a coherent manner that would address all the complexities in this issue and even now i feel as if ive missed mentioning something important,0
279370,i couldnt help but feel stressed last night and listless again today,3
167152,i sometimes feel like there can be no way that i actually deserve the wonderful friends i have,1
379430,i walked out of the venetian feeling like i had just shaken a big damn anvil off of my back,4
322077,im pretty picky with the folks i link to i only want to list sites that i feel are worth your valuable time,1
282160,i feel like twitter is being abused but if it is going to be a,0
135391,i feel your body doing overtime i get shy in these lights i feel my pulse doing overtime i wont give you whats right so come around,4
38685,i feel most radiant and life feels most effective,1
76115,i feel gives it an edge over the other popular choice hugo,1
56854,i was starting to feel like i let myself get distracted with scrapbooking so i wouldnt have to deal with the things i really want to accomplish the things that as much as i want them i fear failing at big time,3
190062,i just feel damn lethargic and nua all over,0
415949,i have a head ache and i feel shaky and weak,4
230779,i would love to simply feel her faithful spirit as she recounted those days of wonder as mother to that remarkable boy,2
317923,i feel pressured and i dont even like it,4
344174,i could feel little bursts of cold when i would hear a big gust of wind,3
296259,i feel like a whiney american,0
376042,i am purged of the pain and guilt that i had been feeling and am again ecstatic and very hopeful for the future,1
201529,i don t really like to have the same kind of music all night but i do want all the bands to feel like they played with someone they liked,2
268201,i feel guilt over not getting to say goodbye to my precious grandma im also feeling guilt over eating like crazy,1
122188,i wanted to feel assured of where i stand in ur heart now i really do im really afraid of loneliness,1
345136,i feel so content here,1
140990,when i discovered that my mother had been involved in adultery,3
375367,i do know that they can cause some of the problems i am having which leaves me feeling slightly vulnerable and a little concerned,4
349183,i feel awful after talking to him because enough of those and i wont be drawn to him anymore,0
214190,i was on this amusement park ride at marriots great america it went way up in the air and then around and around heights are not my favorite spots in life,4
317095,im hoping that im at the end feeling ecstatic and overwhelmed that i have actually overcome this,1
106215,i dont want to be asking myself every day whether or not i feel homesick or not today,0
285735,i get to the end of a year with only one publication acceptance i feel proud of myself for what ive achieved with this that i pushed myself and took care of myself in fairly equal measure,1
384261,i guess and watch my videos like comment and even subscribe if youre feeling particularly generous,1
371371,i was feeling so grumpy and moody during the whole day in school and i guess i need to rest more to sort things out instead of blogging,3
232976,i feel that i m already an emotional mess,0
202209,i think neil gaiman was feeling a little grumpy too a href http www,3
316429,ive been mad stressed about the future and feeling indecisive but im finally starting to accept that i cant plan everything out right now,4
45183,im not unique in feeling overwhelmed and i am surely more fortunate blessed loved lucky and privileged than most,5
246224,i feel blank when you do this,0
227879,i was feeling quite distraught and seeking relaxation so i walked into the ceramics studio at broad just to catch a sight of clay,4
190357,i am sure if he could speak better he would tell everyone how comfortable his shoes from kidofit feel purchase your child some wonderful shoes today from a href http www,1
377589,i have eyes to see it all the tiny moments in my day when i feel some divine hand guiding me,1
398190,i suddenly feel the potentiality to be judged and rejected so i begin to question everything every word which is presumably why making new friends proper friends trusted friends becomes impossible,0
167424,i step but ever so slightly out of what he deems best that is enough for him to feel wronged and verbally lash out at us in anger,3
337466,i was feeling a little apprehensive reluctant ambivalent about it because i didn t think it had worked so that little voice in my head was asking why bother trying it again,4
247101,i feel this has been a very valuable use of my morning,1
257237,i feel i have something worthwhile to offer,1
175284,i feel reassured and not so self loathing,1
136989,im feeling very troubled and restless and its making the god i hate being here part of work all the more intense,0
37337,i have to stop feeling so terrified of it because that terror leads to panic which leads to overreacting both externally and internally,4
28447,i always feel like im not smart enough and its frustrating,1
196804,i have a feeling this is going to be another wonderful thanksgiving,1
287685,im feeling vaguely bitchy tonight,3
62053,we had to finish the life of our yearold dog,0
235545,i feel guilty that my family has to worry about my health,0
363599,i do hope this blog finds you all well and i feel so blessed and am so jacked to be able to share with you guys what s been shakin on this side of the globe,1
198531,im feeling delicate we get swamped with some real knobjockeys,2
210410,i cannot help but feel a strange sense of kinship as though we are secretly one,4
313515,im feeling really stressed out over the whole situation,3
351152,i get the feeling that my intelligence is being insulted,3
346501,i am feeling angry is more correct,3
280604,i hated myself i was damaged and after that time period was when i really remember feeling so worthless and disgusting,0
392403,i feel sad over anything i start a nora ephron home film festival today i m going to do that for her,0
337479,i did the dishes made the coffee and waited for the sun to rise feeling cranky and tired wishing i could sleep all day,3
95037,i feel insecure about myself almost all the time but years and years passed and ive came to realized that i cant change anything even if i feel horrible about myself,4
210259,i feel fine ep w ps odeon spain beatles i feel fine ep w ps odeon spain a href http musicmemorabiliaauction,1
313799,i have been feeling shitty about myself lately so im changing a lot of things in my life,0
414967,i enjoyed his music i was still feeling slightly agitated and averse to loud noise,4
156813,i did this one since i feel more comfortable drawing especially in pen and ink and wanted to see if my initial gut feeling to try and tackle leyendecker was wrong or not,1
126974,i feel the need to share that i managed a perfect finger roll in my hair,1
67124,i would say that perhaps determined my current feeling and this aching headache merely won t stop hassling me,0
380533,i feel numb all over,0
180574,im feeling significantly less stressed since im not hosting this year but i do secretly love the chaos that comes with being the thanksgiving hostess,3
338157,i have amp days to go im feeling fabulous still but i am aware that the going gets tough by day,1
267725,i feel contented and centered,1
134314,i dislike feeling like the worlds third wheel someone send me prince charming and or a damzel in distress,1
212951,i had a feeling that eric wouldnt be thrilled that id given my word that id find jack,1
408309,i get to use the name natsuka which i did feel a bit regretful at not being able to use this in my hiiragi pairings,0
128142,id bet that barney frank leaves many jews feeling shamed,0
368941,i eat every day and i always resisted because i feel like this is so boring and defeats the purpose of healing the food body situation that is happening with women today,0
282342,i feel so weird and self conscious posting this pic,4
60296,i feel fearful imagining the worst,4
282013,im feeling a trifle smug as i already had a go at punching shipping tags to make patterned tags a la pebbles in the sorbonne kit and my recent post here counterfeits the butterfly paper from mme,1
9813,i feel so clever what is your favorite fridge item,1
141496,i hate feeling like im hated,0
333233,im feeling seriously depressed now,0
406348,i don t hug my family i usually don t hug my friends there are only a few people i m willing to hug but if you get the chance to hug someone do it we all know they feel amazing,5
63977,i feel joyful and happy,1
191200,i feel triumphant but i know that the feeling will not last,1
129880,i cannot tell though i feel he is charming to still there as he a href http xbroulav,1
337755,i feel sad about it,0
356710,i forfeit the opportunity to teach lessons on character responsibility motivation accomplishment and discipline that i feel are vital parts to raising a child in the admonition of the lord,1
198007,i feel as though i have always hated being at yon hormones beck and call,0
283936,i havent had a job for the last few months so i feel a little like my life has been useless,0
206302,i always feel that if one is getting a message to make a change and that message is ignored one will get increasingly out of balance as a result,0
241085,i measure all my success as a runner on my size weight then i wont ever feel successful,1
80541,i feel a keen bond with her stronger than ever and i just needed to be with her for a few days,1
362477,i feel joyful about,1
62844,i don t know too many people here or travel dozens deep like some of the bigger players i feel very welcomed and grateful for all the support gamechangers received during my four days in austin from too many people to mention,1
196964,i feel that that event was tragic,0
379774,i feel a bit restless and there are so many things that i want to tackle on my kid free days that i feel like i will get absolutely nothing done instead,4
208464,i feel angry when i hear that tone of voice,3
23131,i am feeling productive i guess,1
280225,i am really missing the flower street i really enjoyed the feeling when people neck by neck and walk in such a lively moment,1
366124,i feel under valued and forgotten about,1
389985,i feel like an irritable waiter before a customer who spends an eternity ordering,3
73734,i feel like you cant be bothered to see me,3
187417,i was overwhelmed with the feeling of how supportive everyone in my life is,2
142103,i feel like i missed some opportunities to kind of show you why im here not just tell you and they kiss,0
176280,i feel too shocked to bother,5
253837,i find that mech works best late game but without spider mines the matchup feels more shaky than in brood war,4
91304,i immediately fear feeling deprived or like i am on a diet,0
19980,i don t feel this way because i m exceptionally brave in truth i m sometimes terribly afraid of what my future holds but at the same time the unknown brings a certain sense of excitement as well,1
177518,i do like to think that in the near future ill feel the urge to write up an album or two that has really impressed me most likely a href http handsomefamily,5
25807,i feel that she is doomed to wreck herself and my heart aches,0
94043,i hate is how much i feel that my suffering affects my husband and children,0
327120,im feeling very pleased with myself today,1
20112,i feel passionate that i want to be healthy as im only gettin older,2
181005,i posted i had an attack of feeling very weepy like i was going to lose everyone important to me,0
352301,i feel so optimistic and minute later i crying and throw tantrum for no reason that just a metaphor i mean i feel pessimistic and hate myself,1
294303,i was drunk i gave in and bought a cane which i only used when my balance was bad i bought a funky cane so at least i would feel elegant,1
398500,i feel like its been all in vain current mood img src http x,0
396279,i was feeling anxious when my mom walked by me and gently rubbed my shoulder the place where she knows i carry my tension,4
310005,i feel like a pathetic teenage boy who would fall,0
177543,im feeling so impatient waiting for our sweet a,3
152900,i really do need so that my family can feel as though theyre supporting me being an adult instead of supporting me being a brat at christmastime,1
197788,i feel like they are being a bit too violent,3
412950,i do not feel like going on harinama going on book distribution or going to mangala arati but i do it anyway telling krishna i do not feel like doing this but i am doing it for you then it becomes really sweet,1
11852,i felt completely dumbfounded that trollope and her editors could possibly feel it acceptable to give the dashwood women such a large amount of money and still expect the charity of friends,1
405996,i also feel scared,4
15967,i said to myself feeling rather pleased,1
316103,im feeling generous or any combination thereof but when times up its up,1
101099,ive been feeling myself being doubtful of god recently,4
256758,im still feeling groggy but i got more than hours so i should be fine,0
101385,im not feeling resentful toward rob more about the situation,3
176567,i feel it is pretty successful because,1
268135,i cant help but feel agitated folks,4
98195,i do not want to be like everyone else and do the things that pleases the world but i find myself wanting it and when i grab and indulge in it the guilt overwhelms me and i feel intensely sorrowful,0
183648,i feel like when it comes to what inspires me sure there are lot s of little one off ideas i have often but,1
124780,i honestly feel envious,3
69637,i feel so foolish for having thought this way,0
189421,i am humbled to call success i can t help but admit an overarching feeling of melancholy a bitter sweet that on some days skews more bitter than sweet,0
34078,ive always struggled with an abilty to love and feel loved,2
311568,i always feel pleased with myself when i think of something i can do for him,1
216641,i feel far superior to any of the knockout roses,1
129754,im starting to feel a little helpless,0
178737,i feel a bit awkward asking people to donate money but it will take me a long time to save the money on my own so any help is greatly appreciated and helpful,0
49200,i feel rejected by my father,0
136751,i am also working on my feelings towards other people who may not have wronged me but i still have some underlying tension,3
46182,i feel as though i have some strange responsibility to keep it up,5
182467,i feel cranky a href http hcgdaybyday,3
243043,im feeling pleasantly mellow and relaxed and like i managed to do some good today,1
34960,i had heard of holistic medicine was in grad school but now i understand it with all my being and wish to find a doctor where i do not feel like i am taking up their most precious time by talking about another part of my body,1
86911,i feel that i am extremely dangerous anywhere inside of an sided cage,3
162300,i can express my feelings about accepted restrictive norms on women s rights and freedoms,1
298519,i encourage them to explore this question at a deeper level and go within to examine their real feelings about themselves they are quite shocked when they discover what s really going on,5
188963,ive thought about this too much i would love a clarasonic plus for face and body nars lipgloss in orgasm and if youre feeling generous perhaps the ysl shocking mascara,1
216927,i have no plans for the day but i feel wonderful and i think the coming year will be one lucky year for me,1
155998,i feel so much pressure to say something valuable and then feel vain spending so much time trying to produce something that i expect hope other people will read,1
82777,i feel slightly greedy in addition to the ungratefulness,3
51723,i feel like they were all at least a little entertained at in the morning,1
235799,i was stepping into another position of privilege to feel generous to learn and to receive a stipend for it all for what,1
243951,i think i might read through the cash game section one day when i have time as i feel this is the weakest part of my game my friend artur will definitely agree with me on this one he was appalled by my a href http pokerbankrollblog,3
103072,i was feeling a bit delicate and decided i didn t want to mix it with cars,2
278155,i feel would be worthwhile for you to read and may well impact you and your business in the coming week,1
292633,i have so much to catch up on already but am feeling a bit overwhelmed by it all,5
165870,i feel like i impressed them with some of my answers to questions and about my qualifications,5
44661,i love its lightweight feeling but im not fond of the matte finish,2
325854,i have been feeling lately sarcastic a little bitter with an underlying sadness that creeps up on me when it is most inconvenient,3
182123,i feel like things are already resolved for me in a sense,1
77770,i cant get into a rhythm with all the twists and turns and the spongy surface which feels lovely to start seems to zap my energy,2
233441,i sometimes catch myself feeling jealous and wishing i could be the one in school,3
286863,i was feeling really good coming in saturday morning from all the rest and food from thursday and friday,1
61740,ive had mothers come up to me and admit that they feel intimidated by me because i write parenting articles and posts on how to be the perfect parent or that because i write i must have it all figured out,4
223226,i feel sometimes like i stand alone in the center of a busy tornado of technology,0
1213,i feel like i have finally resolved some major conflicts with my room mate and thankfully both of us were mature enough to sit down and listen to the others complaints,1
65205,i already mentioned that the company i had a phone interview with decided i was not the right fit for the position and i feel rejected,0
412807,i have been feeling like i i cant rely on something that has such a fucked up foundation,3
128123,i feel suspicious tbh,4
99312,i feel weird about the fact that it feels like other women are more independent from their kids than i am,4
146821,i am feeling frustrated angry sad whatever,3
